,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,976.0,288.0,25.8,23.5,87.0,19.011882506213173,0.0,0.0,301.0,357.5,304.5
1,969.0,351.0,25.0,20.7,77.0,16.068731907657135,7.0,1.0,300.8,348.5,303.8
2,958.0,451.0,25.0,20.1,74.0,15.651538948585571,17.0,1.0,301.8,348.4,304.7
3,957.0,460.0,25.0,-17.0,5.0,1.0563953839474252,18.0,1.0,301.9,305.5,302.1
4,951.0,515.0,25.2,-23.8,3.0,0.5900460364042018,24.0,2.0,302.7,304.7,302.8
5,940.0,616.0,26.0,-23.0,3.0,0.6409620505428576,35.0,3.0,304.5,306.7,304.6
6,937.0,644.0,26.0,14.0,48.0,10.787680041044597,38.0,3.0,304.8,337.4,306.8
7,934.0,672.0,26.2,16.2,54.0,12.50172159789718,41.0,3.0,305.2,343.1,307.6
8,925.0,757.0,25.2,17.2,61.0,13.472201731467004,50.0,4.0,305.1,345.8,307.6
9,867.0,1322.0,21.2,15.5,70.0,12.885870076453529,80.0,9.0,306.6,345.8,309.0
10,850.0,1495.0,20.0,15.0,73.0,12.724733355104693,80.0,13.0,307.1,345.8,309.4
11,768.0,2362.0,13.0,12.4,96.0,11.876280804788378,72.0,20.0,308.6,345.0,310.8
12,752.0,2539.0,12.1,10.9,92.0,10.968479032959682,70.0,21.0,309.5,343.4,311.5
13,723.0,2868.0,10.5,8.2,85.0,9.493371100580141,50.0,18.0,311.2,340.7,313.0
14,700.0,3139.0,9.2,5.9,80.0,8.360183098650324,65.0,17.0,312.6,338.9,314.2
15,657.0,3663.0,7.0,-1.0,57.0,5.426698308730313,49.0,13.0,315.9,333.5,316.9
16,639.0,3890.0,5.6,2.1,78.0,6.997578339593567,41.0,11.0,316.8,339.3,318.1
17,635.0,3942.0,5.8,-4.2,49.0,4.421695802548236,40.0,10.0,317.6,332.2,318.4
18,611.0,4256.0,3.8,1.8,87.0,7.165030538768325,30.0,8.0,318.8,342.0,320.2
19,566.0,4874.0,0.4,-1.0,90.0,6.308037067642673,10.0,3.0,321.9,342.6,323.1
20,545.0,5175.0,-1.2,-3.6,83.0,5.397239774116329,0.0,0.0,323.5,341.4,324.6
21,500.0,5860.0,-4.7,-9.7,68.0,3.674345543562196,215.0,2.0,327.2,339.9,328.0
22,479.0,6198.0,-7.1,-13.1,62.0,2.919762380976837,191.0,3.0,328.3,338.5,328.9
23,476.0,6247.0,-7.5,-14.5,57.0,2.619901469376157,187.0,3.0,328.4,337.6,328.9
24,469.0,6363.0,-7.5,-21.5,32.0,1.4676527903186558,179.0,4.0,329.8,335.2,330.1
25,462.0,6481.0,-7.7,-18.7,41.0,1.8979913583781602,170.0,4.0,331.0,337.8,331.4
26,425.0,7127.0,-12.9,-18.9,61.0,2.0287867686440166,123.0,7.0,332.3,339.7,332.7
27,423.0,7163.0,-13.1,-19.2,60.0,1.9866805845213973,120.0,7.0,332.6,339.7,333.0
28,400.0,7590.0,-15.1,-23.1,50.0,1.4950318981010156,160.0,10.0,335.3,340.8,335.6
29,394.0,7702.0,-15.9,-23.9,50.0,1.413419496289174,160.0,10.0,335.7,341.0,336.0
30,378.0,8011.0,-18.1,-26.1,50.0,1.20787745044579,135.0,12.0,336.8,341.4,337.0
31,344.0,8711.0,-23.1,-31.1,48.0,0.8324483697078809,139.0,12.0,339.2,342.4,339.4
32,323.0,9170.0,-25.5,-43.5,17.0,0.2522643606530705,142.0,11.0,342.0,343.1,342.1
33,320.0,9237.0,-26.1,-42.1,21.0,0.2957233855286523,142.0,11.0,342.1,343.4,342.2
34,300.0,9700.0,-29.9,-45.9,20.0,0.20913581906067472,145.0,11.0,343.1,344.0,343.2
