,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,979.0,288.0,25.0,23.2,90.0,18.601224670075574,0.0,0.0,300.0,354.9,303.3
1,963.0,432.0,23.0,20.2,84.0,15.667339205700769,23.0,2.0,299.4,345.5,302.2
2,962.0,441.0,22.8,13.8,57.0,10.364815146522892,25.0,2.0,299.2,329.9,301.1
3,960.0,459.0,22.8,4.8,31.0,5.622897281868404,28.0,2.0,299.4,316.5,300.4
4,959.0,468.0,22.8,-26.2,3.0,0.4712234760528984,29.0,3.0,299.5,301.2,299.6
5,947.0,577.0,23.6,-25.4,3.0,0.5131770120293988,47.0,4.0,301.4,303.2,301.5
6,944.0,605.0,23.6,-25.4,3.0,0.5148092209870059,51.0,4.0,301.7,303.5,301.8
7,940.0,642.0,23.8,14.8,57.0,11.334181034969445,57.0,5.0,302.2,336.2,304.3
8,925.0,782.0,23.2,17.2,69.0,13.472201731467004,80.0,7.0,303.0,343.4,305.5
9,905.0,972.0,22.1,16.1,69.0,12.826817017261918,80.0,9.0,303.8,342.2,306.1
10,850.0,1516.0,18.8,12.8,68.0,11.000657273953943,80.0,13.0,305.8,339.2,307.9
11,753.0,2540.0,12.6,8.2,75.0,9.109609828546429,80.0,19.0,309.8,338.1,311.5
12,700.0,3156.0,8.8,5.4,79.0,8.071716361332378,90.0,13.0,312.2,337.6,313.7
13,695.0,3215.0,8.4,5.2,80.0,8.016853021000012,85.0,14.0,312.4,337.6,313.9
14,677.0,3432.0,7.0,4.3,83.0,7.725206853793748,76.0,12.0,313.2,337.6,314.6
15,644.0,3841.0,4.7,2.2,83.0,6.992880795553418,60.0,9.0,315.1,337.4,316.4
16,609.0,4298.0,2.2,-0.2,84.0,6.213915703412105,67.0,8.0,317.3,337.4,318.5
17,566.0,4888.0,-0.3,-8.3,55.0,3.62134902231345,75.0,6.0,321.0,333.2,321.7
18,542.0,5233.0,-3.3,-5.3,86.0,4.770289286312102,80.0,5.0,321.5,337.3,322.4
19,539.0,5277.0,-3.1,-6.2,79.0,4.477128919524064,81.0,5.0,322.2,337.2,323.1
20,523.0,5516.0,-3.7,-9.7,63.0,3.511846317313336,85.0,4.0,324.3,336.3,325.0
21,500.0,5870.0,-6.1,-9.6,76.0,3.703541898297216,90.0,3.0,325.5,338.2,326.3
22,497.0,5917.0,-6.5,-9.7,78.0,3.6966565063303403,109.0,3.0,325.6,338.2,326.3
23,473.0,6300.0,-8.2,-15.4,56.0,2.447455924759587,265.0,1.0,328.1,336.7,328.6
24,419.0,7237.0,-12.5,-29.5,23.0,0.7951559954197384,174.0,7.0,334.2,337.2,334.4
25,406.0,7477.0,-14.4,-30.7,24.0,0.7325832079229186,150.0,9.0,334.8,337.6,334.9
26,400.0,7590.0,-15.3,-31.3,24.0,0.7022198806548624,145.0,11.0,335.0,337.7,335.2
27,379.0,7995.0,-17.5,-38.5,14.0,0.3633930700472947,125.0,11.0,337.3,338.8,337.4
28,349.0,8605.0,-21.5,-37.5,22.0,0.43700892918097284,95.0,12.0,340.0,341.8,340.1
29,343.0,8733.0,-22.3,-37.3,24.0,0.4537655399281898,106.0,14.0,340.6,342.4,340.6
30,341.0,8776.0,-22.6,-38.2,23.0,0.416503206116951,110.0,14.0,340.7,342.4,340.8
31,318.0,9283.0,-26.5,-48.5,11.0,0.14756800293958883,100.0,15.0,342.2,342.8,342.2
32,317.0,9306.0,-26.7,-48.4,11.0,0.14971772331059122,100.0,15.0,342.2,342.9,342.3
33,300.0,9700.0,-29.9,-46.9,18.0,0.18720292774879269,115.0,13.0,343.1,343.9,343.2
