,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,977.0,288.0,24.0,23.2,95.0,18.640444069420877,50.0,4.0,299.1,354.0,302.5
1,961.0,435.0,23.9,21.7,88.0,17.26084494360982,335.0,10.0,300.4,351.5,303.5
2,948.0,555.0,23.7,20.5,82.0,16.227321691362963,0.0,11.0,301.4,349.7,304.4
3,935.0,678.0,23.6,19.3,77.0,15.24957364845514,3.0,9.0,302.5,348.0,305.3
4,925.0,773.0,23.0,19.0,78.0,15.125753087581886,5.0,8.0,302.8,348.0,305.6
5,913.0,887.0,22.4,18.5,79.0,14.846097440185392,10.0,8.0,303.3,347.8,306.0
6,900.0,1011.0,21.6,18.0,80.0,14.589094586797001,25.0,10.0,303.8,347.6,306.5
7,852.0,1489.0,18.9,16.0,83.0,13.553482689431057,50.0,13.0,305.7,346.7,308.2
8,850.0,1509.0,18.8,15.9,83.0,13.497627853102719,50.0,13.0,305.8,346.7,308.3
9,848.0,1529.0,18.7,15.8,83.0,13.442016392073695,50.0,13.0,305.9,346.7,308.4
10,800.0,2025.0,15.6,13.8,89.0,12.505890054252701,55.0,11.0,307.8,346.0,310.1
11,744.0,2643.0,11.8,11.3,97.0,11.392340063057745,41.0,9.0,310.1,345.2,312.2
12,701.0,3141.0,9.6,9.5,99.0,10.71085508688991,30.0,7.0,313.0,346.4,315.0
13,700.0,3153.0,9.6,9.5,99.0,10.726420178750685,30.0,7.0,313.1,346.6,315.1
14,628.0,4051.0,5.6,2.9,83.0,7.543418263618624,313.0,2.0,318.4,342.7,319.8
15,621.0,4142.0,5.2,2.5,83.0,7.41336430450399,305.0,1.0,318.9,342.9,320.4
16,600.0,4421.0,3.9,1.4,84.0,7.0894697027060625,125.0,2.0,320.6,343.7,322.0
17,571.0,4824.0,2.1,-0.3,84.0,6.5833025605287325,90.0,2.0,323.0,344.7,324.3
18,546.0,5188.0,0.4,-1.8,85.0,6.164731826227535,100.0,4.0,325.2,345.8,326.4
19,500.0,5890.0,-3.9,-5.0,92.0,5.294250559029823,120.0,7.0,328.2,346.2,329.3
20,444.0,6811.0,-9.3,-11.0,88.0,3.7335297452161256,160.0,8.0,332.7,345.8,333.5
21,433.0,7005.0,-10.5,-12.2,87.0,3.476477858337217,170.0,12.0,333.6,345.9,334.3
22,400.0,7620.0,-14.1,-16.2,84.0,2.7093521131960556,130.0,10.0,336.6,346.4,337.1
23,399.0,7639.0,-14.2,-16.3,84.0,2.6935385161474783,135.0,10.0,336.7,346.4,337.2
24,361.0,8389.0,-18.9,-20.9,84.0,2.010735427094297,185.0,9.0,340.2,347.7,340.6
25,353.0,8557.0,-19.9,-21.9,84.0,1.8841610512609215,180.0,11.0,341.0,348.1,341.4
26,339.0,8852.0,-22.2,-24.1,85.0,1.614175175303301,170.0,16.0,341.9,348.0,342.2
27,329.0,9070.0,-23.8,-25.6,85.0,1.4528221089659459,165.0,18.0,342.5,348.0,342.8
28,306.0,9598.0,-27.9,-29.5,86.0,1.0893062766397168,149.0,16.0,344.0,348.2,344.2
29,300.0,9740.0,-28.9,-30.9,83.0,0.9731253741825631,145.0,16.0,344.5,348.4,344.7
30,295.0,9858.0,-29.9,-32.1,82.0,0.882088878557567,140.0,14.0,344.7,348.2,344.9
31,258.0,10799.0,-38.2,-41.3,72.0,0.3992058266438476,155.0,8.0,346.1,347.7,346.1
32,256.0,10854.0,-38.6,-41.9,72.0,0.3776220339615742,155.0,8.0,346.1,347.7,346.2
33,250.0,11020.0,-40.1,-43.5,70.0,0.3259641567109694,150.0,10.0,346.3,347.7,346.4
