,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,980.0,288.0,22.2,21.9,98.0,17.13092673745994,0.0,0.0,297.1,347.0,300.1
1,969.0,386.0,20.8,20.0,95.0,15.371554391922569,347.0,1.0,296.6,341.3,299.4
2,964.0,431.0,21.2,19.7,91.0,15.16136305745041,341.0,1.0,297.4,341.7,300.2
3,960.0,467.0,21.4,-27.6,3.0,0.41397366453088325,337.0,2.0,298.0,299.4,298.1
4,957.0,494.0,21.4,-27.6,3.0,0.4152722540293914,333.0,2.0,298.3,299.7,298.4
5,956.0,503.0,21.4,-27.6,3.0,0.41570692954897315,332.0,2.0,298.4,299.8,298.4
6,944.0,612.0,21.4,-27.6,3.0,0.4209949163742123,318.0,3.0,299.4,300.9,299.5
7,941.0,640.0,21.4,13.4,60.0,10.32311165365457,314.0,4.0,299.7,330.4,301.6
8,938.0,668.0,21.2,19.3,89.0,15.199609184302998,311.0,4.0,299.8,344.6,302.5
9,925.0,789.0,21.2,20.2,94.0,16.327866136650858,295.0,5.0,301.0,349.4,303.9
10,850.0,1519.0,17.0,15.5,91.0,13.149035605456636,355.0,4.0,303.9,343.4,306.4
11,838.0,1641.0,16.0,15.2,95.0,13.081455747474436,359.0,4.0,304.1,343.4,306.5
12,818.0,1847.0,16.2,12.6,79.0,11.287224444648254,7.0,5.0,306.4,340.8,308.5
13,724.0,2875.0,9.4,7.0,85.0,8.7242267540617,45.0,9.0,309.9,337.0,311.5
14,700.0,3155.0,8.2,3.7,73.0,7.156578693162375,55.0,10.0,311.5,334.1,312.9
15,683.0,3358.0,8.0,-1.0,53.0,5.218385143584007,64.0,8.0,313.5,330.3,314.5
16,673.0,3479.0,7.5,-1.0,55.0,5.296584576405671,70.0,6.0,314.3,331.4,315.3
17,661.0,3627.0,7.0,-1.0,57.0,5.393574223639053,86.0,8.0,315.3,332.8,316.4
18,637.0,3928.0,4.6,-1.1,66.0,5.557419740574551,120.0,11.0,315.9,333.9,317.0
19,601.0,4401.0,0.8,-1.3,86.0,5.806910444043076,120.0,10.0,316.9,335.7,318.0
20,592.0,4522.0,-0.1,-2.4,85.0,5.432994639108872,120.0,10.0,317.2,334.9,318.2
21,584.0,4631.0,-0.9,-3.3,84.0,5.148867615783979,116.0,11.0,317.5,334.3,318.5
22,562.0,4937.0,-1.5,-10.5,50.0,3.0658401314959756,104.0,14.0,320.3,330.6,320.9
23,552.0,5080.0,-1.9,-6.9,69.0,4.141131404641105,99.0,16.0,321.4,335.3,322.2
24,544.0,5196.0,-2.3,-12.3,46.0,2.7417239442198174,94.0,17.0,322.3,331.7,322.9
25,536.0,5313.0,-3.4,-10.0,60.0,3.3457113906798144,90.0,18.0,322.4,333.7,323.0
26,531.0,5387.0,-4.1,-8.6,71.0,3.7718127611894334,84.0,16.0,322.4,335.1,323.1
27,527.0,5446.0,-4.0,-11.5,56.0,3.0190797290552314,80.0,15.0,323.2,333.6,323.8
28,525.0,5476.0,-3.9,-12.9,50.0,2.7065096707654703,79.0,15.0,323.7,333.0,324.2
29,502.0,5829.0,-5.3,-13.3,53.0,2.7403642797464274,71.0,16.0,326.1,335.7,326.7
30,500.0,5860.0,-5.3,-14.3,49.0,2.53503065934324,70.0,16.0,326.5,335.4,327.0
31,492.0,5987.0,-5.5,-21.5,27.0,1.3988887008187605,70.0,11.0,327.8,332.9,328.1
32,491.0,6003.0,-5.6,-22.1,26.0,1.3298660124126858,70.0,10.0,327.8,332.7,328.1
33,465.0,6427.0,-8.9,-38.9,7.0,0.28424127535902693,93.0,10.0,328.9,330.0,328.9
34,445.0,6767.0,-10.9,-36.9,10.0,0.36412321861333313,111.0,10.0,330.5,331.9,330.6
35,440.0,6854.0,-11.3,-19.3,52.0,1.893367706454659,116.0,10.0,331.1,337.9,331.4
36,427.0,7084.0,-12.7,-30.7,21.0,0.6965141807297603,128.0,10.0,332.1,334.8,332.3
37,425.0,7120.0,-13.2,-23.9,40.0,1.310105865376407,130.0,10.0,331.9,336.8,332.2
38,424.0,7138.0,-13.5,-20.5,56.0,1.7716880918201976,131.0,10.0,331.8,338.2,332.1
39,414.0,7320.0,-14.1,-28.1,30.0,0.9172846346799192,136.0,10.0,333.3,336.8,333.5
40,401.0,7561.0,-16.3,-23.3,55.0,1.4650236634670122,144.0,11.0,333.5,338.9,333.8
41,400.0,7580.0,-16.5,-23.5,55.0,1.4427762583955095,145.0,11.0,333.5,338.8,333.8
42,357.0,8424.0,-22.7,-26.8,69.0,1.199708272109046,154.0,9.0,336.1,340.7,336.4
43,354.0,8486.0,-23.2,-27.5,68.0,1.1343576218843734,155.0,9.0,336.2,340.6,336.5
44,352.0,8528.0,-23.6,-28.0,67.0,1.0891989214973183,155.0,9.0,336.3,340.5,336.5
45,348.0,8611.0,-24.3,-28.9,66.0,1.0131002705393835,149.0,11.0,336.4,340.3,336.6
46,338.0,8821.0,-25.4,-31.5,57.0,0.8154322745564415,135.0,15.0,337.8,341.0,338.0
47,311.0,9422.0,-28.4,-38.8,36.0,0.4294797745229364,150.0,15.0,341.7,343.4,341.8
48,307.0,9516.0,-28.9,-39.9,34.0,0.38834411481323167,148.0,16.0,342.3,343.9,342.4
49,300.0,9680.0,-30.7,-40.7,37.0,0.3656060334977455,145.0,18.0,342.0,343.5,342.1
