,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,977.0,288.0,22.8,21.6,93.0,16.864107929134754,60.0,5.0,297.9,347.2,300.9
1,972.0,333.0,22.4,20.7,90.0,16.017859880233093,15.0,10.0,298.0,344.9,300.9
2,960.0,441.0,21.6,18.6,83.0,14.193440792031273,20.0,17.0,298.2,339.8,300.8
3,957.0,468.0,21.4,-27.6,3.0,0.4152722540293914,22.0,19.0,298.3,299.7,298.4
4,938.0,640.0,20.8,-8.2,13.0,2.1972055544356746,30.0,30.0,299.4,306.4,299.8
5,935.0,668.0,20.8,13.8,64.0,10.669253986893771,31.0,31.0,299.6,331.3,301.6
6,927.0,742.0,21.3,15.1,68.0,11.724608420325852,35.0,36.0,300.9,335.7,303.0
7,925.0,761.0,21.4,15.4,69.0,11.983585510556361,35.0,36.0,301.2,336.9,303.4
8,920.0,808.0,21.8,15.8,69.0,12.369112713819542,36.0,36.0,302.1,339.0,304.3
9,864.0,1352.0,20.0,14.0,68.0,11.71630782457045,50.0,30.0,305.6,341.2,307.8
10,863.0,1362.0,19.9,14.0,69.0,11.730140110433425,50.0,30.0,305.6,341.2,307.8
11,850.0,1493.0,18.6,13.6,73.0,11.60157044208432,50.0,29.0,305.6,340.8,307.8
12,810.0,1905.0,15.0,13.4,90.0,12.02492862589091,35.0,21.0,306.1,342.6,308.3
13,803.0,1979.0,14.4,13.4,94.0,12.131798217195998,28.0,20.0,306.1,343.0,308.4
14,789.0,2127.0,13.8,12.5,92.0,11.631871116386236,15.0,18.0,307.1,342.6,309.2
15,723.0,2862.0,10.9,8.1,83.0,9.428114997751242,0.0,14.0,311.6,341.1,313.4
16,700.0,3134.0,9.8,6.5,80.0,8.718554439229973,330.0,13.0,313.3,340.8,315.0
17,693.0,3217.0,9.5,5.9,78.0,8.445776039659489,320.0,13.0,313.9,340.6,315.5
18,673.0,3461.0,8.8,4.2,73.0,7.716734224911986,349.0,9.0,315.7,340.4,317.2
19,655.0,3682.0,7.4,3.4,76.0,7.492193043820351,15.0,6.0,316.6,340.7,318.1
20,642.0,3845.0,6.4,2.8,78.0,7.324239562737921,0.0,10.0,317.3,340.9,318.7
21,605.0,4329.0,3.5,1.0,84.0,6.828838739876535,345.0,15.0,319.3,341.6,320.6
22,589.0,4547.0,2.1,0.2,87.0,6.618400340077559,5.0,13.0,320.2,341.9,321.5
23,559.0,4973.0,-0.5,-1.3,94.0,6.247590156593793,351.0,9.0,321.9,342.5,323.2
24,556.0,5016.0,-0.7,-1.5,94.0,6.189178257128124,350.0,9.0,322.2,342.6,323.4
25,525.0,5472.0,-2.8,-3.8,93.0,5.5207146343700755,325.0,13.0,325.1,343.6,326.1
26,511.0,5687.0,-3.7,-4.8,92.0,5.2588855801600785,335.0,14.0,326.4,344.1,327.4
27,500.0,5860.0,-4.5,-5.7,91.0,5.018226413015946,330.0,14.0,327.5,344.5,328.5
28,462.0,6473.0,-8.0,-9.6,88.0,4.010126159992106,315.0,16.0,330.6,344.6,331.4
29,445.0,6763.0,-9.6,-11.4,87.0,3.6074810820981233,325.0,12.0,332.1,344.7,332.9
30,426.0,7102.0,-11.5,-13.6,85.0,3.15353081345951,300.0,13.0,333.9,345.1,334.5
31,400.0,7590.0,-14.3,-16.7,82.0,2.598151176151919,325.0,14.0,336.3,345.7,336.9
32,395.0,7685.0,-14.9,-17.4,81.0,2.480490799336173,335.0,13.0,336.8,345.8,337.3
33,383.0,7918.0,-16.3,-18.9,80.0,2.2520702150131613,320.0,12.0,337.9,346.2,338.4
34,376.0,8057.0,-17.1,-19.9,79.0,2.1051471669723343,322.0,12.0,338.6,346.4,339.0
35,353.0,8519.0,-20.5,-23.4,77.0,1.6500140147743343,330.0,11.0,340.2,346.4,340.5
36,342.0,8751.0,-22.2,-25.2,76.0,1.4490820583883763,340.0,10.0,340.9,346.4,341.2
37,327.0,9079.0,-24.6,-27.8,75.0,1.1945806922457358,315.0,13.0,342.0,346.6,342.3
38,302.0,9661.0,-28.9,-32.2,73.0,0.8533439472823853,320.0,11.0,343.8,347.2,344.0
39,300.0,9710.0,-29.3,-32.6,73.0,0.8264533052553344,320.0,11.0,344.0,347.2,344.1
40,276.0,10299.0,-34.0,-37.6,70.0,0.5471141690410933,285.0,9.0,345.5,347.7,345.6
41,265.0,10587.0,-36.3,-40.1,68.0,0.44067791750394997,285.0,10.0,346.1,348.0,346.2
42,253.0,10908.0,-39.0,-43.5,62.0,0.3220969675301942,285.0,11.0,346.8,348.1,346.8
43,250.0,10990.0,-39.7,-44.4,61.0,0.29574326785881866,275.0,13.0,346.9,348.2,347.0
