,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,976.0,288.0,26.2,24.6,91.0,20.35392325211197,260.0,3.0,301.4,362.0,305.1
1,967.0,370.0,25.5,23.1,87.0,18.721969733092077,235.0,10.0,301.5,357.1,304.9
2,959.0,444.0,24.8,21.7,83.0,17.29784362910974,240.0,12.0,301.5,352.9,304.7
3,957.0,462.0,25.0,21.1,79.0,16.692040958437076,242.0,12.0,301.9,351.6,304.9
4,956.0,471.0,25.0,-23.0,3.0,0.6302237829766076,242.0,12.0,302.0,304.2,302.1
5,952.0,508.0,25.2,-23.1,3.0,0.627290422690996,245.0,13.0,302.6,304.8,302.7
6,945.0,573.0,25.6,-23.4,3.0,0.6153318632482149,249.0,12.0,303.6,305.8,303.7
7,939.0,629.0,25.2,-23.8,3.0,0.5975938054785003,252.0,11.0,303.8,305.9,303.9
8,936.0,657.0,25.2,12.2,44.0,9.582524777274545,254.0,11.0,304.0,333.1,305.8
9,928.0,732.0,25.2,17.2,61.0,13.4277091483608,258.0,9.0,304.8,345.3,307.2
10,925.0,761.0,25.0,17.0,61.0,13.298943262226421,260.0,9.0,304.9,345.0,307.3
11,850.0,1500.0,19.4,15.3,77.0,12.977806038980193,300.0,4.0,306.4,345.9,308.9
12,836.0,1641.0,18.4,14.7,79.0,12.689314674662636,305.0,2.0,306.8,345.5,309.2
13,803.0,1984.0,15.9,13.3,85.0,12.051404852805796,355.0,6.0,307.7,344.6,310.0
14,754.0,2520.0,12.0,11.1,94.0,11.08778341632061,305.0,5.0,309.1,343.2,311.2
15,704.0,3094.0,9.2,8.6,96.0,10.026092898064034,250.0,4.0,312.1,343.4,314.0
16,700.0,3141.0,9.0,8.4,96.0,9.946414587570878,245.0,4.0,312.4,343.5,314.3
17,623.0,4102.0,5.2,1.5,77.0,6.874527848203665,226.0,4.0,318.6,340.9,320.0
18,512.0,5682.0,-2.9,-6.5,76.0,4.607240590830591,194.0,4.0,327.2,342.9,328.1
19,500.0,5870.0,-4.3,-7.7,77.0,4.299351638690735,190.0,4.0,327.7,342.4,328.6
20,458.0,6555.0,-9.3,-10.1,94.0,3.888083409947753,176.0,5.0,329.8,343.3,330.6
21,434.0,6969.0,-11.7,-12.9,91.0,3.2769934635855247,168.0,6.0,331.9,343.4,332.5
22,426.0,7112.0,-12.1,-16.6,69.0,2.4595153473342677,165.0,6.0,333.1,342.0,333.6
23,413.0,7348.0,-13.7,-14.9,91.0,2.9233091220506804,160.0,7.0,334.0,344.5,334.6
24,401.0,7571.0,-15.1,-21.1,60.0,1.7783079001525242,155.0,7.0,335.0,341.6,335.4
25,400.0,7590.0,-15.3,-21.3,60.0,1.7519042177452815,155.0,7.0,335.0,341.5,335.4
26,398.0,7628.0,-15.7,-19.1,75.0,2.130088529975454,154.0,7.0,335.0,342.7,335.4
27,396.0,7666.0,-15.7,-18.5,79.0,2.2536021089309743,152.0,7.0,335.5,343.6,335.9
28,393.0,7723.0,-15.1,-27.1,35.0,1.0599847494020818,150.0,8.0,337.0,341.0,337.2
29,349.0,8610.0,-21.1,-26.3,63.0,1.284778338931477,120.0,11.0,340.4,345.3,340.7
30,348.0,8631.0,-21.3,-26.3,64.0,1.2884778784927917,121.0,11.0,340.5,345.4,340.8
31,347.0,8653.0,-21.3,-32.3,36.0,0.7354143812573234,121.0,11.0,340.8,343.7,340.9
32,328.0,9065.0,-24.3,-47.3,10.0,0.16374430064655948,134.0,15.0,342.2,342.9,342.2
33,327.0,9087.0,-24.4,-47.1,10.0,0.16795534510289492,135.0,15.0,342.3,343.0,342.3
34,300.0,9710.0,-28.5,-42.5,25.0,0.3023117690707092,50.0,4.0,345.1,346.4,345.2
35,298.0,9758.0,-28.9,-42.8,25.0,0.2947531935762955,40.0,3.0,345.1,346.4,345.2
36,288.0,10001.0,-31.1,-44.1,27.0,0.2651925936765558,57.0,4.0,345.4,346.6,345.5
37,279.0,10226.0,-32.1,-51.1,13.0,0.12482572388310217,74.0,4.0,347.1,347.7,347.2
38,250.0,10990.0,-39.3,-54.3,19.0,0.0954296450665654,130.0,6.0,347.5,347.9,347.5
