,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,980.0,288.0,24.6,23.0,91.0,18.351462755358607,0.0,0.0,299.5,353.6,302.8
1,974.0,342.0,23.6,20.0,80.0,15.290705134893777,2.0,1.0,299.0,343.9,301.7
2,963.0,442.0,24.4,18.4,69.0,13.968003970868144,6.0,3.0,300.8,342.2,303.3
3,962.0,451.0,24.6,-24.4,3.0,0.5528073411652015,6.0,3.0,301.1,303.0,301.2
4,957.0,496.0,24.6,-24.4,3.0,0.555698152148603,8.0,4.0,301.5,303.4,301.6
5,949.0,569.0,24.2,-24.8,3.0,0.5405992462597774,11.0,5.0,301.8,303.7,301.9
6,935.0,699.0,23.8,16.8,65.0,12.984363859811461,16.0,7.0,302.7,341.6,305.1
7,925.0,793.0,23.2,16.2,65.0,12.62582907839732,20.0,9.0,303.0,340.9,305.3
8,850.0,1526.0,18.4,12.4,68.0,10.710839852659493,60.0,12.0,305.4,337.9,307.4
9,843.0,1597.0,17.8,12.5,71.0,10.8737432504743,70.0,12.0,305.5,338.6,307.6
10,818.0,1855.0,15.8,12.9,83.0,11.515447086651626,66.0,14.0,306.0,341.0,308.1
11,751.0,2576.0,11.4,8.2,81.0,9.134226038224627,55.0,18.0,308.8,336.9,310.5
12,737.0,2735.0,10.4,7.1,80.0,8.627965672751026,59.0,19.0,309.4,336.1,311.0
13,703.0,3128.0,9.6,3.6,66.0,7.075103326909663,69.0,20.0,312.7,335.1,314.0
14,700.0,3164.0,9.6,2.6,62.0,6.615221403715247,70.0,20.0,313.1,334.1,314.3
15,694.0,3236.0,9.6,-0.4,50.0,5.366838899933476,70.0,21.0,313.9,331.1,314.9
16,686.0,3330.0,9.0,-0.7,50.0,5.311511824065068,70.0,23.0,314.2,331.3,315.2
17,662.0,3619.0,7.2,-1.8,53.0,5.075691980118586,90.0,17.0,315.4,331.9,316.4
18,588.0,4583.0,1.1,-5.2,63.0,4.428141514090057,90.0,8.0,319.2,333.9,320.1
19,571.0,4822.0,-0.4,-6.0,66.0,4.289963853331091,115.0,10.0,320.1,334.4,321.0
20,552.0,5097.0,-2.1,-7.0,69.0,4.109201347803589,104.0,12.0,321.2,335.0,322.0
21,536.0,5331.0,-2.9,-6.7,75.0,4.332076758787726,94.0,14.0,323.0,337.5,323.8
22,513.0,5678.0,-4.0,-11.9,54.0,3.003628791034778,80.0,17.0,325.7,336.1,326.3
23,511.0,5708.0,-4.1,-12.4,53.0,2.8960878075846486,80.0,17.0,325.9,336.0,326.5
24,507.0,5771.0,-4.3,-13.3,50.0,2.7132211042008616,84.0,17.0,326.4,335.9,327.0
25,500.0,5880.0,-5.3,-13.3,53.0,2.751374224117143,90.0,17.0,326.5,336.1,327.1
26,477.0,6241.0,-8.2,-14.6,60.0,2.592924954110944,90.0,13.0,327.3,336.4,327.8
27,410.0,7402.0,-17.7,-18.9,90.0,2.1032616592127047,50.0,7.0,329.6,337.1,330.0
28,409.0,7420.0,-17.8,-19.0,90.0,2.0904463958017514,50.0,7.0,329.6,337.1,330.1
29,402.0,7553.0,-18.9,-19.5,95.0,2.0376068164082173,73.0,11.0,329.9,337.2,330.3
30,400.0,7590.0,-18.7,-20.7,84.0,1.8459626212026208,80.0,12.0,330.6,337.3,331.0
31,391.0,7759.0,-19.4,-25.2,60.0,1.2671135943019065,95.0,14.0,331.8,336.5,332.0
32,388.0,7816.0,-19.7,-26.7,54.0,1.113857758050613,96.0,15.0,332.2,336.3,332.4
33,383.0,7913.0,-18.7,-36.7,19.0,0.43172179781218817,97.0,16.0,334.7,336.4,334.8
34,375.0,8070.0,-19.3,-41.3,12.0,0.27459862180591615,99.0,17.0,336.0,337.1,336.0
35,371.0,8149.0,-19.9,-39.8,15.0,0.3246701368098754,100.0,18.0,336.2,337.6,336.3
36,354.0,8495.0,-22.3,-33.5,36.0,0.6415567895841686,125.0,15.0,337.5,340.0,337.6
37,350.0,8578.0,-22.9,-31.9,44.0,0.7577645671877064,125.0,15.0,337.8,340.7,337.9
38,341.0,8767.0,-24.1,-36.0,33.0,0.5202265655325493,125.0,14.0,338.6,340.7,338.7
39,332.0,8960.0,-25.4,-40.2,24.0,0.3480531428825089,105.0,16.0,339.5,340.9,339.6
40,311.0,9433.0,-28.5,-50.5,10.0,0.12004324814175328,115.0,15.0,341.6,342.1,341.6
41,300.0,9690.0,-30.5,-51.5,11.0,0.110800988383507,120.0,15.0,342.3,342.8,342.3
42,284.0,10075.0,-33.4,-57.6,7.0,0.05609921698833429,140.0,13.0,343.5,343.8,343.5
43,266.0,10534.0,-36.9,-64.9,4.0,0.023255299818466284,127.0,16.0,344.9,345.0,344.9
